"Startup Name","Industry","Funding Rounds","Investment Amount (USD)","Valuation (USD)","Number of Investors","Country","Year Founded","Growth Rate (%)"
"Startup_1033","Fintech","5","3999060285.24","10422706240.821","13","Singapore","2022","96.2"
"Startup_1034","EdTech","1","3648483360.96","8799641034.2509","11","Australia","2018","104.57"
"Startup_1035","Fintech","2","2518837748.06","7845965902.9727","27","USA","2005","80.04"
"Startup_1036","HealthTech","7","25691991.86","63783388.376819","3","USA","2009","40.08"
"Startup_1037","Biotech","10","2516098398.1","10821296868.432","18","USA","2003","176.75"
"Startup_1038","Blockchain","5","4662467572.77","21120896747.397","31","China","2020","131.7"
"Startup_1039","E-commerce","9","3803255752.67","17566626505.458","29","Australia","2008","105.87"
"Startup_1040","E-commerce","7","1324441598.58","4583200989.3651","22","India","2016","124.01"
"Startup_1041","Fintech","1","65582199.84","273222103.75152","6","USA","2007","101.43"
"Startup_1042","SaaS","5","2970298521.05","10918067636.043","18","Singapore","2018","99.84"
"Startup_1043","EdTech","5","1823137845.7","4353247651.364","36","Brazil","2016","166.04"
"Startup_1044","SaaS","2","1231738117.7","3994593278.873","25","France","2001","42.83"
"Startup_1045","HealthTech","4","1503187322.93","6536681229.9833","19","Singapore","2009","84.48"
"Startup_1046","E-commerce","9","4754970176.2","19972589103.987","47","China","2019","5.6"
"Startup_1047","Biotech","1","1901526201.44","5740203440.4375","24","Brazil","2021","54.87"
"Startup_1048","SaaS","10","4911046423.49","13700755337.846","49","Australia","2020","99.18"
"Startup_1049","AI","10","3298263254.64","12020284198.723","38","UK","2017","126.35"
"Startup_1050","Blockchain","1","2955582227.29","5432530692.9916","47","Canada","2022","66.12"
"Startup_1051","E-commerce","6","1976978482.36","8717352056.9905","13","Brazil","2010","126.61"
"Startup_1052","Blockchain","8","4250795899.43","7400427740.3468","34","Germany","2020","112.79"
"Startup_1053","Fintech","3","3154311522.22","12449593916.329","4","Singapore","2003","176.52"
"Startup_1054","E-commerce","6","3189469804.09","10336588066.297","19","Australia","2022","150.32"
"Startup_1055","Biotech","6","1057447583.41","3301868495.6229","13","India","2012","198.61"
"Startup_1056","HealthTech","2","4512812970.73","7745521579.628","7","USA","2003","87.08"
"Startup_1057","HealthTech","9","350195247.04","1225960648.9102","43","Brazil","2016","153"
"Startup_1058","SaaS","8","4223282976.52","10821356693.62","17","Singapore","2015","22.09"
"Startup_1059","SaaS","7","2027313896.26","7989843649.6627","21","China","2010","58.75"
"Startup_1060","Fintech","10","2416595289.36","6434470434.6587","19","India","2008","172.26"
"Startup_1061","E-commerce","4","3898934844.1","13870708761.342","38","Singapore","2006","67.27"
"Startup_1062","Fintech","10","4988508322.59","18796932288.318","17","USA","2003","132.03"
"Startup_1063","SaaS","1","950151788.32","3460518898.4774","16","Singapore","2018","173.16"
"Startup_1064","E-commerce","10","3696218297.37","6957983875.7763","45","Germany","2008","175.01"
"Startup_1065","HealthTech","1","4906087766.5","9747354163.5355","11","India","2002","115.25"
"Startup_1066","EdTech","8","2869520248.25","9308539141.2117","27","Singapore","2013","23.64"
"Startup_1067","Blockchain","5","4798016540.22","8323794286.7178","45","Brazil","2003","75.87"
"Startup_1068","Biotech","3","703416676.1","1819136801.8955","13","Singapore","2019","22.87"
"Startup_1069","HealthTech","8","4371871461.32","9821283054.9553","22","China","2006","133.43"
"Startup_1070","Biotech","5","3858730236.31","13480857973.069","37","India","2016","86.29"
"Startup_1071","E-commerce","10","3625516215.78","8343545985.7298","12","USA","2003","126.14"
"Startup_1072","HealthTech","3","557898826.78","2113246968.5882","16","India","2009","98.94"
"Startup_1073","AI","2","2770158653.21","13355568022.185","34","China","2006","197.25"
"Startup_1074","EdTech","10","3174232149.76","9817393545.5613","39","France","2010","170.5"
"Startup_1075","EdTech","5","4948565303.37","9267297827.019","17","Canada","2015","199.71"
"Startup_1076","HealthTech","5","1512062899.96","3564562508.4266","12","France","2004","133.64"
"Startup_1077","Fintech","6","2227327018.3","7903301197.3394","27","Singapore","2012","96.65"
"Startup_1078","Fintech","9","3206660426.01","7522519177.7433","13","USA","2013","53.69"
"Startup_1079","AI","10","1291318486.3","3454222012.5494","4","Singapore","2012","107.67"
"Startup_1080","SaaS","2","3104673311.63","6606338374.912","21","USA","2020","178.35"
"Startup_1081","Biotech","10","1716671602.15","2815791228.7907","18","Canada","2001","43.41"
"Startup_1082","EdTech","10","197478247.72","727327914.66641","41","India","2020","97.37"
"Startup_1083","AI","5","1593480631.47","2580257545.7642","50","France","2013","64.94"
"Startup_1084","SaaS","6","1649882253.68","3589018284.229","48","Canada","2007","191.48"
"Startup_1085","Fintech","4","2299478214.66","10670945375.175","37","China","2022","112.44"
"Startup_1086","AI","9","2463754788.32","7871276232.2725","46","France","2000","111.03"
"Startup_1087","SaaS","7","3358841939.03","12318278798.481","28","Canada","2002","122.76"
"Startup_1088","Fintech","10","1982975035.9","7115946374.8567","37","Canada","2018","177.26"
"Startup_1089","E-commerce","9","2670499730.64","5912264293.021","22","UK","2000","143.61"
"Startup_1090","EdTech","9","3369033608","10168496271.883","44","India","2000","14.71"
"Startup_1091","SaaS","9","2234020687.98","6020222191.9624","9","France","2019","198.49"
"Startup_1092","E-commerce","1","2070641658.15","5419707076.0148","47","Australia","2021","198.67"
"Startup_1093","E-commerce","1","2431369052.87","6367006128.2747","16","UK","2019","68.73"
"Startup_1094","AI","1","4084985219.68","20060012944.946","6","Brazil","2001","149.01"
"Startup_1095","E-commerce","2","4776063010.54","17647235739.319","25","Australia","2023","98.42"
"Startup_1096","Fintech","4","2342878638.2","6189663439.5358","38","Brazil","2002","80.99"
"Startup_1097","Blockchain","9","3524220876.64","16386357109.576","50","Australia","2023","168.68"
"Startup_1098","EdTech","3","849947448.39","2835233767.0892","42","Brazil","2005","143.53"
"Startup_1099","HealthTech","4","1451717578.22","6782878239.2474","40","Australia","2002","197.98"
"Startup_1100","EdTech","6","813073706.06","3687774229.7733","9","France","2023","125.1"
"Startup_1101","Biotech","6","1938556949.46","8045510418.2781","29","France","2001","193.99"
"Startup_1102","Fintech","6","1954768067.09","5554028790.8089","6","Canada","2012","47.79"
"Startup_1103","SaaS","1","1073211031.05","5297289859.9905","19","Australia","2006","77.48"
"Startup_1104","Blockchain","9","4435771226.39","13237021599.045","23","UK","2018","155.08"
"Startup_1105","E-commerce","2","3084702749.41","9261345420.5772","25","Brazil","2016","111.21"
"Startup_1106","SaaS","2","4529990215.55","13389938853.627","7","Australia","2014","150.52"
"Startup_1107","Biotech","7","2061237991.42","9925452462.0708","11","Germany","2022","80.36"
"Startup_1108","Blockchain","10","723801001.01","3153947856.3589","24","Brazil","2006","78.92"
"Startup_1109","HealthTech","10","1834377105.63","6591551369.5231","46","Canada","2017","171.85"
"Startup_1110","Fintech","9","3102376426.46","6808035911.7275","16","USA","2011","113.9"
"Startup_1111","SaaS","1","3596355036.05","16496796860.955","37","Brazil","2004","180.87"
"Startup_1112","E-commerce","6","4427687950.6","22130675505.006","46","India","2019","42.55"
"Startup_1113","EdTech","5","818619809.23","4054423337.7263","13","Australia","2012","134.58"
"Startup_1114","SaaS","5","3368859245.76","5136997352.8813","44","UK","2021","65.2"
"Startup_1115","Fintech","5","814857166.55","1717562709.8935","26","China","2010","109.06"
"Startup_1116","Fintech","10","4540943821.5","15215541443.528","18","France","2016","197.84"
"Startup_1117","EdTech","1","763659246.04","1833729894.3486","14","Canada","2015","23.33"
"Startup_1118","EdTech","10","2257043433.4","8207560333.8219","39","Australia","2002","77.24"
"Startup_1119","HealthTech","1","4335903100.24","9728927874.9283","6","India","2020","15.91"
"Startup_1120","AI","9","1446646139.02","4837475500.3922","16","UK","2012","14.1"
"Startup_1121","E-commerce","4","1260880785.72","2771743744.6002","10","Australia","2009","112.89"
"Startup_1122","Biotech","9","4314683894.8","17007880209.795","37","Germany","2006","13.57"
"Startup_1123","E-commerce","10","4377953607.62","19407712192.048","45","Germany","2018","134.49"
"Startup_1124","EdTech","9","203877918.31","804662841.35989","30","Canada","2015","82.89"
"Startup_1125","SaaS","4","4809423873.7","17429343961.749","43","Singapore","2016","19.91"
"Startup_1126","AI","3","4546221122.78","16294099981.099","49","Germany","2004","25.33"
"Startup_1127","Blockchain","8","4686088003.94","7508720642.3831","35","Brazil","2006","117.39"
"Startup_1128","HealthTech","3","1715842438.85","8120631402.3654","19","France","2013","102.91"
"Startup_1129","Fintech","1","2637191041.7","10730447491.278","41","Canada","2001","56.48"
"Startup_1130","Blockchain","10","2898352053.3","9998845014.9796","21","Germany","2021","14.33"
"Startup_1131","HealthTech","10","1152888549.95","5405145241.7982","29","Brazil","2015","166.29"
"Startup_1132","Biotech","9","642873638.83","2793254912.8372","47","UK","2022","139.4"
"Startup_1133","EdTech","5","2953336392.76","6030308906.8744","2","UK","2019","175.28"
"Startup_1134","Biotech","3","1632145013.11","7360437143.5244","38","USA","2010","136.53"
"Startup_1135","SaaS","7","751558475.11","1984519969.7057","35","Singapore","2020","45.03"
"Startup_1136","SaaS","10","2546766569.7","6940637752.2255","3","Australia","2014","113.66"
"Startup_1137","EdTech","2","380246116.93","1650899315.1356","45","USA","2005","137.07"
"Startup_1138","SaaS","9","3240721400.4","14149777184.836","33","USA","2017","104.68"
"Startup_1139","HealthTech","8","2552877798.96","7633324893.2371","40","Singapore","2014","43.24"
"Startup_1140","Fintech","7","2293570166.01","10759511438.53","22","India","2017","21.16"
"Startup_1141","Biotech","2","2940891408.38","11675009522.278","44","USA","2006","5.49"
"Startup_1142","EdTech","2","2022260825.84","3921632545.1495","13","Canada","2000","92.66"
"Startup_1143","Biotech","5","3077073966.79","7171280806.2","22","UK","2019","92.29"
"Startup_1144","EdTech","3","3524599148.07","8345803831.3331","30","USA","2003","91.87"
"Startup_1145","HealthTech","1","1128773436.24","4289980582.5342","17","France","2012","59.94"
"Startup_1146","Biotech","2","439206678.57","1101213801.2081","32","Germany","2011","29.17"
"Startup_1147","HealthTech","7","749253423.46","1996649741.3525","20","UK","2018","109.14"
"Startup_1148","Biotech","1","3794729464.45","6834985594.2778","41","UK","2022","89.5"
"Startup_1149","E-commerce","2","452112328.98","1560951654.8988","2","UK","2000","38.88"
"Startup_1150","AI","1","3846052508.26","16333393893.03","26","UK","2013","91.35"
"Startup_1151","E-commerce","9","2704717602.7","8547302181.51","10","India","2017","136.85"
"Startup_1152","HealthTech","9","2414363821.48","7706761532.6736","16","China","2007","192.79"
"Startup_1153","HealthTech","5","1729427895.02","7332197536.6786","19","USA","2005","56.98"
"Startup_1154","AI","4","3776870165.75","16282267405.583","37","Canada","2006","198.3"
"Startup_1155","EdTech","4","2162625290.73","6177030712.6347","32","Germany","2013","84.78"
"Startup_1156","Biotech","10","4828048903.22","15871336508.842","12","India","2005","88.52"
"Startup_1157","Biotech","6","3937307679.83","8113515161.5845","26","China","2016","160.24"
"Startup_1158","HealthTech","1","739322891.98","3274943136.0211","21","Germany","2010","18.58"
"Startup_1159","EdTech","10","2106179424.91","4607917081.3946","38","UK","2013","40.91"
"Startup_1160","AI","5","2112134764.82","9805022550.2538","26","Brazil","2012","74.53"
"Startup_1161","Fintech","1","4668903578.12","13526446561.628","31","Australia","2002","36.29"
"Startup_1162","E-commerce","7","343906388.44","571702304.80077","24","USA","2001","91.29"
"Startup_1163","SaaS","10","3983533459.34","10375969580.723","38","France","2019","158.87"
"Startup_1164","AI","2","1890324918.72","6958911558.3291","23","Australia","2013","60.06"
"Startup_1165","Fintech","9","3559033320.35","7246597131.2667","29","India","2022","188.74"
"Startup_1166","AI","2","847204293.67","2755500792.4756","18","India","2019","156.81"
"Startup_1167","AI","2","3107407419.1","8852918681.9566","33","China","2000","45.6"
"Startup_1168","Blockchain","6","319293520.03","1134381955.0428","40","Germany","2015","125.87"
"Startup_1169","AI","3","2743730620.21","6235117152.1747","12","USA","2021","128.53"
"Startup_1170","Blockchain","2","2007311334.91","3172721560.6252","26","India","2022","81.98"
"Startup_1171","SaaS","9","4347181012.7","15037976007.558","19","Australia","2008","148.38"
"Startup_1172","Blockchain","5","319602741.88","658827117.85371","48","Singapore","2012","191.59"
"Startup_1173","Biotech","7","403222281.03","638575210.4016","32","France","2020","116.47"
"Startup_1174","SaaS","6","33121375.03","84282212.301122","46","Brazil","2005","155.3"
"Startup_1175","Blockchain","8","2089361617.87","4472560027.7358","10","USA","2016","109.96"
"Startup_1176","SaaS","9","1399427483.43","6776477029.0577","41","USA","2010","121.35"
"Startup_1177","AI","8","4304958725.96","17599455888.613","20","Australia","2012","42.09"
"Startup_1178","Fintech","4","2242061422.63","7775391860.0597","2","China","2010","79.25"
"Startup_1179","EdTech","5","4065983062.94","8227629018.4041","21","France","2007","198.34"
"Startup_1180","HealthTech","10","4323683627.7","9882669504.726","23","France","2004","167.1"
"Startup_1181","Blockchain","4","208535611.29","769586916.0438","43","Singapore","2009","121.39"
"Startup_1182","HealthTech","1","1151782129.04","2199050019.2583","42","Australia","2023","15.01"
"Startup_1183","SaaS","1","1544517369.22","5186021990.4189","2","USA","2022","53.57"
"Startup_1184","Biotech","2","3497175420.2","11555414362.574","45","China","2000","34.12"
"Startup_1185","SaaS","5","2639744566.92","11938383803.282","29","China","2005","49.02"
"Startup_1186","SaaS","6","2378574588.1","10821661608.955","1","India","2003","93.93"
"Startup_1187","E-commerce","9","1538901086.4","2714926920.8464","33","Germany","2015","196.64"
"Startup_1188","HealthTech","10","3194811673.49","13008539797.745","41","Germany","2007","120.71"
"Startup_1189","AI","9","3194755399.07","5990554820.8115","9","Canada","2010","179.52"
"Startup_1190","EdTech","5","1104331063.2","4071418541.2547","22","USA","2006","35.42"
"Startup_1191","E-commerce","7","4158148572.86","11502592290.114","46","China","2003","186.24"
"Startup_1192","Biotech","8","3450065515.55","14138894650.762","2","Brazil","2020","8.68"
"Startup_1193","SaaS","1","1250076554.93","4126750412.023","7","India","2012","134.22"
"Startup_1194","Blockchain","7","1458067663.8","3517624749.0425","20","USA","2020","136.34"
"Startup_1195","EdTech","10","339536799.43","554329531.66493","2","Australia","2003","191.14"
