Growth Rate (%),Valuation (USD),Investment_Risk,Investor_Concentration,ROI,Growth_Efficiency,Value_Creation,Startup Name,Industry,Funding Rounds,Investment Amount (USD),Number of Investors,Country,Year Founded,cluster,risk_return
185.11,11978554698.698,0.3879889448954273,0.0184756640426393,1.577393024096408,3.982961506552576e-08,0.1227330011474479,Startup_562,Blockchain,8,4647546798.92,21,France,2003,0,Low risk low return
111.6,2680800252.2781,0.5824918506901159,0.020085925885866,0.71676221532582,7.146771307095741e-08,0.0591986970802006,Startup_563,AI,3,1561544300.28,29,UK,2014,0,Low risk low return
159.94,4208303791.9414,0.2857400722145262,0.0219800055549635,2.499684143878937,1.3300833534020482e-07,0.2692064726060721,Startup_564,E-commerce,6,1202481029.41,13,Singapore,2019,0,Low risk low return
181.21,7335810498.3591,0.4169326805353198,0.0092651706785626,1.3984687377253615,5.924723928738775e-08,0.0532993052827858,Startup_565,Biotech,10,3058539134.98,45,India,2005,0,Low risk low return
34.43000000000001,13858154224.901,0.2651024358697556,0.0165689022418597,2.772126788345688,9.371689996736911e-09,0.2357579242716055,Startup_566,E-commerce,2,3673830441.68,16,Canada,2004,0,Low risk low return
142.62,7086705218.4812,0.4132343981661509,0.0344361998471792,1.419934072375857,4.870119283389808e-08,0.201661172697988,Startup_567,EdTech,7,2928470365.94,12,China,2004,0,Low risk low return
18.52,325824880.1788397,0.4958311654141499,0.0381408588780115,1.0168155407591934,1.1463649981044625e-07,0.1551396569814764,Startup_568,Fintech,6,161554130.06,13,China,2018,0,Low risk low return
154.6,3540056764.3089,0.2792223901960426,0.012140103921567,2.5813746859551547,1.564044204123823e-07,0.1557119428676154,Startup_569,Biotech,4,988463111.16,23,France,2005,0,Low risk low return
7.290000000000006,14012889842.435,0.2185186704649001,0.0091049446027041,3.576268004342569,2.3807361741066973e-09,0.1906778335142737,Startup_570,Blockchain,9,3062078057.74,24,Brazil,2022,0,Low risk low return
87.09,10182702110.847,0.3922618460256375,0.0356601678205125,1.5493175289208263,2.1803649088114894e-08,0.2317561389928024,Startup_571,SaaS,4,3994285527.53,11,Brazil,2023,0,Low risk low return
57.33,1778953137.186,0.4188364213396906,0.0209418210669845,1.387566957050676,7.694368715312805e-08,0.1193783478525338,Startup_572,HealthTech,9,745090365.71,20,Singapore,2018,0,Low risk low return
59.11,10492148820.972,0.2079197554727309,0.0109431450248805,3.80954778792606,2.7095724107158854e-08,0.2531340941013715,Startup_573,Biotech,9,2181525017.24,19,USA,2015,0,Low risk low return
24.16,3942546808.2576,0.2031928341325244,0.0048379246222029,3.9214333973401354,3.0158635182390154e-08,0.1171769856509555,Startup_574,HealthTech,3,801097259.67,42,France,2002,0,Low risk low return
104.52,11698516281.204,0.3860949952804734,0.0133136205269128,1.5900361626639674,2.31405909274656e-08,0.0893115918159988,Startup_575,HealthTech,5,4516738588.38,29,USA,2004,0,Low risk low return
125.45,5288794586.3251,0.2539033111821174,0.0120906338658151,2.938507124401891,9.342123440258833e-08,0.1875479583048519,Startup_576,Biotech,5,1342842457.63,21,UK,2009,0,Low risk low return
108.01,13525468463.079,0.3154021833731648,0.0116815623471542,2.170555096687014,2.5319023657329732e-08,0.1174279665439635,Startup_577,Fintech,1,4265962284.4,27,Australia,2010,0,Low risk low return
80.62,7343003550.8558,0.4692797038629228,0.0293299814914326,1.1309253133438333,2.3395766810130132e-08,0.1331828320839896,Startup_578,SaaS,3,3445922531.81,16,China,2014,0,Low risk low return
87.41,2105251222.4281008,0.4750220526016837,0.0527802280668537,1.105165422369394,8.740643758281595e-08,0.2339072691521549,Startup_579,SaaS,8,1000040756.92,9,Singapore,2007,0,Low risk low return
80.16,5197525014.4941,0.3660193845329996,0.0096320890666578,1.7320957366121192,4.2136361756047123e-08,0.0718972562266347,Startup_580,EdTech,10,1902394906.9,38,Germany,2008,0,Low risk low return
24.14,237719354.11518,0.3161352802750236,0.0090324365792863,2.16320278815463,3.212179150926639e-07,0.0903772225187037,Startup_581,EdTech,9,75151474.64,35,USA,2018,0,Low risk low return
136.6,1317377187.0901003,0.2069811871968836,0.0103490593598441,3.831356963127208,5.009676557561638e-07,0.2415678481563604,Startup_582,EdTech,6,272672294.17,20,Germany,2016,0,Low risk low return
150.16,3149042997.8022,0.2003906753322894,0.0080156270132915,3.990252157900022,2.379568219783753e-07,0.1996100863160008,Startup_583,EdTech,10,631038852.98,25,Brazil,2020,0,Low risk low return
79.65,5740904668.5147,0.3843313397556986,0.0295639492119768,1.6019215623572434,3.6099371860040455e-08,0.2001478124890187,Startup_584,HealthTech,1,2206409582.66,13,China,2023,0,Low risk low return
96.36,9484130176.9649,0.4013562930910926,0.0129469771964868,1.4915518137223729,2.531449150217378e-08,0.0803726391523346,Startup_585,Fintech,6,3806515331.02,31,Canada,2016,0,Low risk low return
14.650000000000006,2630423338.9737,0.6208619935516503,0.0295648568357928,0.610663900168031,8.970505160841557e-09,0.0766982809603824,Startup_586,Blockchain,10,1633129878.12,21,UK,2020,0,Low risk low return
31.65000000000001,19196795230.264,0.2246267376140938,0.0187188948011744,3.4518297804689144,7.339788275165313e-09,0.3709858150390762,Startup_587,AI,7,4312113485.22,12,UK,2011,0,Low risk low return
157.72,6966597381.1019,0.2273728402687536,0.0126318244593752,3.398062665787191,9.956976206629009e-08,0.2443368147659551,Startup_588,HealthTech,4,1584015033.55,18,USA,2001,0,Low risk low return
168.96,6054471620.7495,0.5659529139779531,0.0377301942651968,0.7669314448285629,4.9309131435201406e-08,0.1177954296552375,Startup_589,Fintech,6,3426545856.36,15,Singapore,2015,0,Low risk low return
108.65,859667574.2784405,0.2017880211610891,0.0056052228100302,3.9556955573774695,6.263308497601498e-07,0.1376582099271519,Startup_590,E-commerce,4,173470618.67,36,India,2007,0,Low risk low return
145.54,5127500473.7131,0.3273081156333218,0.0109102705211107,2.055225190689388,8.672012348561188e-08,0.1018408396896462,Startup_591,EdTech,9,1678272517.96,30,Australia,2011,0,Low risk low return
130.74,6456055447.0646,0.2286766282701703,0.0081670224382203,3.372987338341147,8.855629715427394e-08,0.1561781192264695,Startup_592,Blockchain,1,1476348991.56,28,France,2008,0,Low risk low return
20.47,4225507741.2723,0.3293171323834825,0.0102911603869838,2.036586626278289,1.4710404535006377e-08,0.0948933320711965,Startup_593,Biotech,8,1391532092.22,32,Brazil,2000,0,Low risk low return
26.590000000000003,6387985660.5528,0.3046305743509763,0.0092312295257871,2.2826645917945934,1.36640963417981e-08,0.0994746845998361,Startup_594,AI,5,1945975740.72,33,China,2001,0,Low risk low return
82.02,5474448554.0751,0.6342661935082579,0.0166912156186383,0.5766250987913963,2.362151901246935e-08,0.0414901341787209,Startup_595,Blockchain,10,3472257645.95,38,Australia,2001,0,Low risk low return
171.96,4650051852.0969,0.6206142363441892,0.0221647941551496,0.6113068979703611,5.958650419135357e-08,0.0575466749275128,Startup_596,HealthTech,10,2885888379.15,28,Singapore,2013,0,Low risk low return
167.8,359019883.5872297,0.3123341999601398,0.0080085692297471,2.2016986936672978,1.496421411063267e-06,0.0820948382991614,Startup_597,Biotech,5,112134188.11,39,Germany,2021,0,Low risk low return
53.16,11346130564.158,0.2753099854577436,0.007244999617309,2.63226927035484,1.7018263038681386e-08,0.0955860334303905,Startup_598,Blockchain,1,3123703040.62,38,France,2014,0,Low risk low return
110.35,4589255776.9804,0.2273968005933736,0.0189497333827811,3.3975992511353748,1.0574156267273597e-07,0.3664666042612812,Startup_599,AI,2,1043582080.79,12,Germany,2004,0,Low risk low return
184.63,5322118302.0028,0.521913775910376,0.011104548423625,0.916025301795678,6.64689755839159e-08,0.0407664957828867,Startup_600,AI,6,2777686858.84,47,Canada,2013,0,Low risk low return
79.68,6455096685.6759,0.2874289544550372,0.0061155096692561,2.479120612243089,4.2945341314357496e-08,0.0740238428136827,Startup_601,HealthTech,3,1855381691.27,47,France,2020,0,Low risk low return
180.31,9968143854.3408,0.312894508788794,0.0072766164834603,2.195965323491845,5.78106130789706e-08,0.0743247749649266,Startup_602,AI,1,3118977474.84,43,Australia,2007,0,Low risk low return
182.1,6877565659.3815,0.398400856368765,0.0132800285456255,1.5100347652726605,6.645917369507983e-08,0.0836678255090886,Startup_603,Biotech,3,2740028048.43,30,Brazil,2018,0,Low risk low return
75.85,2999715608.4812,0.3334439812867576,0.0087748416128094,1.9990044988696696,7.58320190741142e-08,0.078921171022886,Startup_604,Fintech,6,1000237115.22,38,Canada,2007,0,Low risk low return
149.19,1322337781.8996,0.3259592831347583,0.0191740754785151,2.0678678342367665,3.461257845421937e-07,0.1804628137786333,Startup_605,Blockchain,5,431028275.45,17,Singapore,2002,0,Low risk low return
107.61,10047928430.358,0.2984870305732404,0.0271351845975673,2.350229315087872,3.5879851164879466e-08,0.3045663013716247,Startup_606,Fintech,1,2999176320.59,11,UK,2009,0,Low risk low return
117.75,3179629611.9008,0.2700175608745669,0.0540035121749133,2.703462829458476,1.371489139919171e-07,0.7406925658916952,Startup_607,AI,6,858555832.29,5,Germany,2005,0,Low risk low return
180.97,5334877582.4469,0.472016638926328,0.0236008319463164,1.1185693840680038,7.186622289071106e-08,0.1059284692034002,Startup_608,SaaS,9,2518150985.55,20,Brazil,2004,0,Low risk low return
30.460000000000008,12788993325.132,0.2467964551547236,0.0352566364506748,3.05192205606467,9.650606790543149e-09,0.5788460080092386,Startup_609,E-commerce,3,3156278217.64,7,Australia,2004,0,Low risk low return
64.8,3439224397.3785,0.2404204153152269,0.0126537060692224,3.1593805529736367,7.836879153280474e-08,0.2189147659459808,Startup_610,Biotech,2,826859757.98,19,UK,2006,0,Low risk low return
95.17,3325097974.9321,0.2493384300343601,0.006233460750859,3.0106132049608023,1.1479062018433125e-07,0.10026533012402,Startup_611,SaaS,5,829074708.78,40,France,2007,0,Low risk low return
140.85,4105207388.795,0.6300901922227268,0.0393806370139204,0.5870743781495271,5.445265122841365e-08,0.0991921486343454,Startup_612,SaaS,5,2586650912.72,16,Australia,2000,0,Low risk low return
96.25,5810995416.4532,0.2259512162550291,0.0112975608127514,3.425734087978128,7.330532472315977e-08,0.2212867043989064,Startup_613,AI,10,1313001482.0,20,Germany,2000,0,Low risk low return
13.760000000000003,7675923259.0637,0.3646770251271958,0.0145870810050878,1.7421524557276666,4.9156324936233435e-09,0.1096860982291066,Startup_614,AI,4,2799232859.22,25,Canada,2017,0,Low risk low return
167.82,5624453730.4856,0.4301136757562296,0.009151354803324,1.3249667619654062,6.937134532340578e-08,0.0494673779141575,Startup_615,Fintech,8,2419154468.14,47,Canada,2021,0,Low risk low return
76.07,8927507803.5714,0.3635159775913877,0.0075732495331539,1.7509107209698933,2.3440111523673582e-08,0.0573106400202061,Startup_616,SaaS,6,3245291726.67,48,India,2002,0,Low risk low return
161.72,7970654823.1278,0.6115094480414748,0.0679454942268305,0.6352977099581563,3.3179249575213065e-08,0.1816997455509062,Startup_617,Blockchain,3,4874130731.42,9,Brazil,2014,0,Low risk low return
147.53,16208625404.836,0.3037301063408598,0.0070634908451362,2.292396700634458,2.996721024225041e-08,0.0765673651310339,Startup_618,Fintech,3,4923047517.85,43,Germany,2019,0,Low risk low return
18.700000000000003,12825484843.052,0.2307790925926245,0.0177522378917403,3.333148158118545,6.3178797174840045e-09,0.3333190890860419,Startup_619,Blockchain,6,2959853754.14,13,Singapore,2005,0,Low risk low return
153.37,2554865850.4251003,0.3825951793192425,0.0478243974149053,1.6137286982531134,1.569035690795195e-07,0.3267160872816391,Startup_620,HealthTech,3,977479358.18,8,China,2015,0,Low risk low return
54.05,6904041933.8689,0.2041556373325997,0.0065856657204064,3.898223791738123,3.8346956533487474e-08,0.1580072190883265,Startup_621,Biotech,6,1409499081.18,31,Germany,2001,0,Low risk low return
149.94,1435779314.6244,0.628809200950343,0.0483699385346417,0.5903075185424487,1.660775488972924e-07,0.1223313475801883,Startup_622,Fintech,7,902831243.57,13,USA,2014,0,Low risk low return
51.17,3655395225.6385,0.4925950538974832,0.0246297526948741,1.0300650444779245,2.8417837720349546e-08,0.1015032522238962,Startup_623,SaaS,6,1800629608.19,20,France,2020,0,Low risk low return
154.48,2322386690.4256,0.2168838362777967,0.0065722374629635,3.610763149353118,3.066977150052212e-07,0.1397200954349429,Startup_624,SaaS,9,503688134.74,33,Singapore,2008,0,Low risk low return
80.87,9706058206.9008,0.4398458449563708,0.0118877255393613,1.273523807185656,1.8942794939801984e-08,0.0614465893833961,Startup_625,SaaS,7,4269169373.21,37,India,2018,0,Low risk low return
147.95,3268616594.6745,0.2664063477829572,0.0888021159276523,2.7536643113876025,1.699051016795991e-07,1.2512214371292003,Startup_626,Biotech,9,870780209.29,3,Singapore,2010,0,Low risk low return
83.97,11983893200.407,0.2308557687727092,0.2308557687727092,3.331708951074806,3.0351872679355845e-08,4.3317089510748055,Startup_627,Biotech,8,2766550877.67,1,France,2008,0,Low risk low return
92.56,24158922.07429886,0.2299050840479671,0.0153270056031978,3.349621080112179,1.666468917516326e-05,0.2899747386741452,Startup_628,HealthTech,7,5554259.01,15,China,2023,2,High risk high return
126.1,7934799520.2398,0.6217699231991307,0.0239142278153511,0.6083119538088941,2.5559327221561918e-08,0.0618581520695728,Startup_629,HealthTech,7,4933619688.3,26,Germany,2007,0,Low risk low return
170.2,6569392207.5503,0.4733057518603318,0.0110071105083798,1.1127991706618658,5.47384609543266e-08,0.0491348644339968,Startup_630,EdTech,6,3109331118.06,43,USA,2011,0,Low risk low return
191.27,7546592865.4215,0.3418960774632819,0.0284913397886068,1.9248653784493777,7.413133461848232e-08,0.2437387815374481,Startup_631,HealthTech,7,2580150498.9,12,Germany,2021,0,Low risk low return
56.45,832951931.8205299,0.2273178010838646,0.0081184928958523,3.3991275440460065,2.981333500465463e-07,0.1571116980016431,Startup_632,Biotech,3,189344801.55,28,India,2005,0,Low risk low return
193.55,14201378679.65,0.2135770517855631,0.0082145019917524,3.682150969122028,6.381284102874885e-08,0.1800827295816164,Startup_633,SaaS,4,3033088589.69,26,China,2016,0,Low risk low return
16.620000000000005,7565826718.4432,0.5196123057136224,0.2598061528568112,0.9245117734974068,4.227612773308197e-09,0.9622558867487032,Startup_634,EdTech,9,3931296665.8,2,Germany,2006,0,Low risk low return
25.340000000000003,12962250348.427,0.2223002459013359,0.2223002459013359,3.4984205750444035,8.793995973504562e-09,4.498420575044404,Startup_635,HealthTech,3,2881511439.89,1,Brazil,2012,0,Low risk low return
72.09,3727476438.4531,0.5620218568972073,0.0624468729885785,0.7792902317371939,3.4411762199941863e-08,0.197698914637466,Startup_636,SaaS,10,2094923229.48,9,Australia,2009,0,Low risk low return
196.33,2091472090.0202,0.3922664357821175,0.0078453287156423,1.549287700351312,2.393059207427144e-07,0.0509857540070262,Startup_637,HealthTech,6,820414302.29,50,Singapore,2005,0,Low risk low return
83.29,1198349599.6294994,0.2634198773776843,0.0058537750528374,2.7962207330551103,2.6385223890750865e-07,0.084360460734558,Startup_638,E-commerce,3,315669104.59,45,Singapore,2017,0,Low risk low return
41.41,5021798302.629,0.2349328299410913,0.0213575299946446,3.256535794723737,3.5099607080442296e-08,0.3869577995203397,Startup_639,SaaS,6,1179785286.63,11,Brazil,2014,0,Low risk low return
78.32,3796663737.9237,0.3081268875973103,0.0205417925064873,2.2454162238087303,6.69485148525966e-08,0.2163610815872486,Startup_640,E-commerce,1,1169854180.82,15,UK,2010,0,Low risk low return
73.73,6795148858.3265,0.2668148202770226,0.0111172841782092,2.747917746704408,4.0666360844458553e-08,0.156163239446017,Startup_641,Blockchain,5,1813046421.39,24,UK,2012,0,Low risk low return
144.68,8471400049.2706,0.5772394815342287,0.0320688600852349,0.7323832343243883,2.9586751290730638e-08,0.0962435130180215,Startup_642,Blockchain,7,4890026572.31,18,Singapore,2015,0,Low risk low return
78.41,1133344206.2179005,0.2443467471670798,0.2443467471670798,3.092544761057197,2.831411966055424e-07,4.092544761057198,Startup_643,E-commerce,8,276928970.21,1,USA,2005,0,Low risk low return
31.370000000000005,10995662254.967,0.389854287318037,0.0299887913321567,1.5650609279672112,7.3179731647343965e-09,0.1973123790744008,Startup_644,AI,10,4286706072.0,13,India,2001,0,Low risk low return
65.85,52692855.75341225,0.2849252912056836,0.0058148018613404,2.5096919468553374,4.386044586043503e-06,0.0716263662623538,Startup_645,HealthTech,2,15013527.27,49,China,2001,0,Low risk low return
185.56,8582693516.6741,0.2257148991544912,0.0225714899154491,3.430367706101435,9.578566797789558e-08,0.4430367706101435,Startup_646,EdTech,9,1937241801.59,10,France,2005,0,Low risk low return
190.62,10051587823.847,0.3159883100264643,0.0112852967866594,2.1646740346699818,6.001541000891465e-08,0.113024072666785,Startup_647,AI,2,3176184249.54,28,India,2010,0,Low risk low return
63.74,2339553039.914,0.3613360563225679,0.0078551316591862,1.7675068194890886,7.539939538225595e-08,0.0601631917280236,Startup_648,HealthTech,6,845364869.0,46,Canada,2005,0,Low risk low return
30.289999999999992,9175582845.8956,0.4651048681522152,0.0105705651852776,1.1500527482604832,7.097652414957123e-09,0.0488648351877382,Startup_649,E-commerce,8,4267608249.76,44,Germany,2004,0,Low risk low return
